wv_nm,T_293,T_283,T_273,T_263,T_253,T_243,T_233,T_223,T_213,T_203,T_193,T_228
285.53,63.513321,62.949228,62.570207,62.747478,62.239606,61.617409,62.808541,61.176787,61.809475,60.954862,61.399519,61.7775845169772
285.54,63.482924,62.923404,62.562406,62.703362,62.20356,61.592661,62.777606,61.173828,61.771008,60.920699,61.372619,61.7501881863469
285.55,63.455755,62.898387,62.55326,62.661398,62.168052,61.569258,62.746133,61.174097,61.732272,60.889226,61.347064,61.7236098069715
285.56,63.431007,62.874446,62.541962,62.621855,62.133082,61.546662,62.713315,61.177325,61.693805,60.860174,61.323392,61.6976883385916
285.57,63.40868,62.851043,62.528243,62.584464,62.098381,61.524873,62.679421,61.182974,61.655607,60.833274,61.300527,61.6722517568749
285.58,63.388236,62.828178,62.511834,62.549225,62.064218,61.503622,62.644451,61.189968,61.617947,60.808795,61.279007,61.6472272013767
285.59,63.369406,62.805582,62.492735,62.5156,62.029786,61.482909,62.608136,61.198307,61.581094,60.786199,61.258294,61.6223847731592
285.6,63.351383,62.782986,62.470408,62.483858,61.995354,61.462465,62.570745,61.206915,61.544779,60.765486,61.238119,61.5976348695374
285.61,63.333898,62.760659,62.444584,62.453461,61.960922,61.44229,62.532278,61.214985,61.50954,60.746387,61.218751,61.5728414851538
285.62,63.316682,62.738063,62.415801,62.42414,61.925952,61.421846,62.492466,61.222248,61.475108,60.728364,61.199383,61.5476604285985
285.63,63.299197,62.715467,62.38379,62.395626,61.890713,61.401402,62.451847,61.227628,61.441752,60.711417,61.180284,61.5221499243886
285.64,63.281174,62.692602,62.348551,62.367919,61.854936,61.380689,62.410152,61.231125,61.409472,60.695277,61.161185,61.4961730041355
285.65,63.262075,62.66893,62.310353,62.340481,61.818621,61.359169,62.367919,61.231663,61.377999,60.679406,61.142086,61.4694825773562
285.66,63.241631,62.644989,62.269196,62.313043,61.781768,61.33738,62.324879,61.228973,61.347602,60.663804,61.122449,61.4420948889466
285.67,63.219842,62.62051,62.225618,62.285336,61.744377,61.314515,62.28157,61.222786,61.318012,60.647933,61.102543,61.4138414553969
285.68,63.195901,62.595224,62.179619,62.257091,61.706448,61.290574,62.237992,61.212564,61.289229,60.631524,61.082099,61.3846632038837
285.69,63.170077,62.569131,62.131737,62.228039,61.667981,61.265826,62.194145,61.197769,61.260715,60.614577,61.061386,61.3544164283838
285.7,63.141832,62.5425,62.082241,62.19818,61.628976,61.239733,62.150298,61.17867,61.232739,60.596823,61.039866,61.3231733598412
285.71,63.111704,62.514793,62.0314,62.167245,61.589433,61.212026,62.106451,61.154998,61.204494,60.577455,61.017808,61.2905912460979
285.72,63.079155,62.48601,61.979483,62.134965,61.549621,61.182974,62.062873,61.126753,61.176249,60.557011,60.994943,61.2569372208254
285.73,63.044185,62.45642,61.927028,62.10134,61.509271,61.152308,62.019295,61.093935,61.147466,60.534684,60.971809,61.2219601378329
285.74,63.007063,62.425485,61.874304,62.06637,61.468921,61.120028,61.976255,61.056813,61.118145,60.510474,60.947599,61.1858694211054
285.75,62.967789,62.393743,61.821311,62.030055,61.428033,61.086134,61.933484,61.015387,61.088017,60.484381,60.92312,61.1484999582941
285.76,62.926363,62.360387,61.768856,61.992126,61.386876,61.050088,61.890982,60.970195,61.056813,60.456405,60.897834,61.1098702000008
285.77,62.883323,62.325955,61.716939,61.952583,61.345719,61.012697,61.849018,60.921506,61.024264,60.426008,60.87201,61.0701154401205
285.78,62.8384,62.290178,61.66556,61.911964,61.304293,60.973154,61.807054,60.869589,60.990101,60.39319,60.845648,61.0290534133687
285.79,62.792132,62.253056,61.615257,61.87,61.262867,60.931997,61.765359,60.814982,60.954593,60.358489,60.818479,60.9869874700735
285.8,62.744519,62.21432,61.565761,61.82696,61.221172,60.888957,61.723933,60.758223,60.917471,60.321098,60.790772,60.9438344549514
285.81,62.69583,62.174239,61.517341,61.782844,61.179477,60.844572,61.682238,60.699581,60.878735,60.281824,60.762527,60.8997350527216
285.82,62.646334,62.132275,61.470266,61.737652,61.137782,60.798304,61.640812,60.639594,60.838385,60.240129,60.733744,60.8547308767124
285.83,62.596031,62.088697,61.423998,61.691922,61.095549,60.750691,61.598848,60.579069,60.796152,60.196282,60.704154,60.8088305145055
285.84,62.54519,62.043236,61.379075,61.645385,61.053047,60.701464,61.556615,60.518275,60.752574,60.150552,60.673488,60.7621928276252
285.85,62.49408,61.996161,61.334959,61.59831,61.010276,60.65143,61.513844,60.457481,60.707382,60.103208,60.642284,60.7149239808014
285.86,62.442701,61.947203,61.29165,61.550697,60.966967,60.600051,61.470535,60.397494,60.661114,60.053712,60.610004,60.6670422877373
285.87,62.391053,61.896093,61.249148,61.503084,60.92312,60.547865,61.426419,60.338045,60.613501,60.00314,60.576648,60.618676993982
285.88,62.339674,61.843369,61.206915,61.454664,60.878735,60.494872,61.381227,60.28021,60.565081,59.950954,60.542216,60.569792731185
285.89,62.288295,61.788493,61.164951,61.406244,60.833274,60.441341,61.335228,60.223451,60.516123,59.897692,60.506439,60.5205259423698
285.9,62.237185,61.731734,61.123256,61.357555,60.787006,60.387272,61.287884,60.168575,60.466358,59.843354,60.469048,60.4708477288162
285.91,62.186075,61.673092,61.081292,61.308866,60.739393,60.333203,61.239464,60.115313,60.416324,59.788209,60.430312,60.420910006197
285.92,62.134965,61.612567,61.03879,61.259639,60.690704,60.278865,61.18943,60.063934,60.36629,59.732526,60.389693,60.3706234070142
285.93,62.083855,61.550159,60.995481,61.209874,60.64067,60.224796,61.13832,60.014169,60.316525,59.676574,60.347191,60.3201427862828
285.94,62.033014,61.485868,60.951365,61.15984,60.589291,60.170996,61.085596,59.966018,60.26676,59.620084,60.302537,60.2693014121518
285.95,61.981904,61.420232,60.905904,61.109537,60.536029,60.117465,61.031258,59.919212,60.217533,59.563594,60.256,60.2181166891797
285.96,61.930794,61.352713,60.859098,61.058427,60.481422,60.064203,60.975575,59.87402,60.168844,59.506835,60.207042,60.1666498853615
285.97,61.879415,61.28358,60.810947,61.00651,60.424932,60.011479,60.918547,59.829366,60.120693,59.450345,60.155932,60.1147589527862
285.98,61.827767,61.213102,60.760644,60.953786,60.366828,59.959562,60.859905,59.785788,60.07308,59.393855,60.102401,60.0624952636659
285.99,61.775312,61.141548,60.708727,60.899986,60.30711,59.908183,60.800187,59.74221,60.026274,59.337365,60.046449,60.0098184964917
286,61.722588,61.068918,60.654658,60.84511,60.245509,59.857342,60.739124,59.698632,59.980006,59.280875,59.988345,59.9565111872902
286.01,61.669057,60.995212,60.598437,60.789158,60.182294,59.807308,60.676716,59.654516,59.934276,59.224385,59.927551,59.9026210960785
286.02,61.614719,60.920699,60.540064,60.731861,60.117734,59.757543,60.613501,59.609862,59.889084,59.168164,59.864605,59.8481930540659
286.03,61.559305,60.845648,60.47927,60.673488,60.05156,59.708585,60.54921,59.563863,59.843892,59.111405,59.799507,59.7929857453184
286.04,61.503084,60.770059,60.416324,60.613501,59.984041,59.659896,60.484112,59.515981,59.798969,59.054646,59.731988,59.7369039294456
286.05,61.445518,60.69447,60.351226,60.552169,59.915446,59.611476,60.418207,59.466485,59.753777,58.997349,59.662586,59.6800075990044
286.06,61.387145,60.618343,60.283976,60.489492,59.845775,59.563325,60.352033,59.414837,59.708047,58.939783,59.591301,59.6222394269832
286.07,61.327427,60.542485,60.214574,60.425739,59.775297,59.515174,60.285321,59.360499,59.661779,58.881141,59.518402,59.5634618704292
286.08,61.266364,60.466627,60.143289,60.360641,59.704281,59.466754,60.21834,59.303471,59.614704,58.821692,59.443889,59.5036943429754
286.09,61.203956,60.391038,60.070121,60.294198,59.632996,59.418065,60.15109,59.243753,59.566284,58.760898,59.367762,59.4428507066439
286.1,61.140472,60.315718,59.995339,60.227217,59.561442,59.368838,60.084109,59.180807,59.516519,58.699028,59.290828,59.3810128576618
286.11,61.075374,60.241205,59.918943,60.15916,59.490157,59.319073,60.017128,59.115171,59.46514,58.635813,59.212818,59.3182285888093
286.12,61.0092,60.166961,59.841471,60.090565,59.418872,59.268232,59.950147,59.046307,59.411609,58.570715,59.133732,59.2541847802849
286.13,60.941681,60.093524,59.762923,60.021432,59.348125,59.216584,59.883435,58.974753,59.356195,58.504003,59.054377,59.1892596672668
286.14,60.873086,60.020625,59.683568,59.952299,59.278185,59.16386,59.816992,58.90024,59.298091,58.435408,58.974484,59.1233112298647
286.15,60.802877,59.948264,59.603675,59.882897,59.208783,59.109522,59.751087,58.823306,59.237835,58.36493,58.894591,59.0564740716892
286.16,60.731861,59.87671,59.523513,59.813495,59.140457,59.053839,59.685451,58.743951,59.174889,58.2923,58.814429,58.9886788250236
286.17,60.6595,59.805963,59.443082,59.744631,59.073476,58.996542,59.620084,58.662713,59.109253,58.217787,58.734267,58.9201668771746
286.18,60.586063,59.735754,59.36292,59.676036,59.007302,58.937631,59.554986,58.579861,59.040658,58.141122,58.654374,58.8508173455227
286.19,60.51155,59.666083,59.283296,59.607979,58.942473,58.877106,59.490426,58.495664,58.969642,58.062305,58.57475,58.7809357697206
286.2,60.435961,59.597219,59.20421,59.540729,58.878989,58.814698,59.426135,58.41066,58.895667,57.981874,58.495664,58.7105220620138
286.21,60.359565,59.528624,59.125662,59.474286,58.81685,58.750407,59.361844,58.324849,58.819002,57.89956,58.416847,58.6395127709302
286.22,60.282362,59.460567,59.048459,59.40865,58.755787,58.684502,59.297553,58.239038,58.739916,57.815363,58.338837,58.5681460928111
286.23,60.204352,59.392779,58.972332,59.343821,58.696069,58.616714,59.233531,58.153496,58.65814,57.73009,58.261096,58.4965243941486
286.24,60.125535,59.32526,58.89755,59.27953,58.637696,58.547312,59.16924,58.068492,58.574212,57.643472,58.184162,58.4246901144033
286.25,60.04618,59.25801,58.824382,59.216315,58.580399,58.476296,59.10468,57.984833,58.488132,57.555778,58.107497,58.352801338111
286.26,59.966287,59.191029,58.752559,59.153369,58.524447,58.403666,59.039851,57.901981,58.400169,57.467277,58.031639,58.2807705746913
286.27,59.885856,59.124048,58.682619,59.09123,58.469033,58.329422,58.974484,57.821012,58.310592,57.378238,57.956319,58.2087614200211
286.28,59.804887,59.057067,58.614024,59.02936,58.414964,58.254102,58.908579,57.741926,58.219401,57.28893,57.881537,58.1369287127344
286.29,59.723649,58.990086,58.547312,58.96749,58.361433,58.177706,58.842136,57.664992,58.127134,57.199622,57.807024,58.0652541227464
286.3,59.642142,58.923105,58.482214,58.90562,58.308709,58.100234,58.774886,57.589941,58.03406,57.110852,57.733049,57.9937603857065
286.31,59.560635,58.856124,58.418461,58.843481,58.256523,58.021686,58.70656,57.517311,57.940179,57.022082,57.659612,57.922320510916
286.32,59.479128,58.789143,58.356322,58.780804,58.204875,57.9426,58.637427,57.447102,57.84576,56.934388,57.586175,57.8511896674561
286.33,59.397621,58.722162,58.295259,58.717589,58.153765,57.862976,58.567487,57.379045,57.751341,56.847501,57.513276,57.7803526448348
286.34,59.316114,58.654912,58.235541,58.653298,58.103193,57.782814,58.496202,57.31314,57.656922,56.76169,57.440377,57.709678719641
286.35,59.235414,58.587931,58.176899,58.587931,58.052621,57.702114,58.42411,57.249387,57.562772,56.676955,57.368016,57.6391155671658
286.36,59.154714,58.520681,58.118795,58.521488,58.002587,57.621414,58.350673,57.187517,57.46916,56.593834,57.295386,57.5688371717262
286.37,59.074821,58.453969,58.061229,58.4537,57.952822,57.540714,58.276429,57.12753,57.376355,56.512058,57.223025,57.4987891234243
286.38,58.995735,58.386988,58.003663,58.384298,57.903057,57.459745,58.201109,57.068619,57.284357,56.431627,57.150664,57.4286348765245
286.39,58.917456,58.320545,57.946366,58.313282,57.85383,57.378776,58.124982,57.011053,57.193166,56.352541,57.078303,57.3586072201625
286.4,58.839984,58.254102,57.8888,58.240921,57.804603,57.298076,58.047779,56.954294,57.10332,56.275069,57.005673,57.2886298349784
286.41,58.763857,58.188197,57.830427,58.166946,57.755376,57.217376,57.969769,56.898073,57.014819,56.198673,56.933312,57.2184867512415
286.42,58.688806,58.122561,57.771516,58.091626,57.706687,57.136676,57.891221,56.841852,56.927663,56.123891,56.860682,57.1483406017983
286.43,58.614831,58.057463,57.711529,58.014692,57.657729,57.056245,57.812135,56.785362,56.842121,56.049916,56.787783,57.0779616901351
286.44,58.54247,57.992903,57.650466,57.936682,57.609309,56.976083,57.73278,56.728334,56.757924,55.977017,56.714884,57.0074776364515
286.45,58.471454,57.928612,57.587789,57.857865,57.56062,56.895652,57.652887,56.670768,56.675341,55.904925,56.641716,56.9366545844455
286.46,58.402052,57.864859,57.523498,57.777703,57.5122,56.81549,57.572994,56.611588,56.594103,55.83364,56.568279,56.8654539970295
286.47,58.333995,57.801375,57.457593,57.697272,57.46378,56.735059,57.49337,56.551332,56.514748,55.762624,56.494842,56.7940735302306
286.48,58.267552,57.738429,57.389805,57.616303,57.41536,56.654897,57.413746,56.489193,56.436738,55.691877,56.421136,56.7222572543606
286.49,58.202454,57.676021,57.320134,57.535334,57.366671,56.574466,57.33466,56.42544,56.360342,55.62113,56.347161,56.6501186521407
286.5,58.138701,57.613882,57.24858,57.454634,57.317982,56.493766,57.256112,56.359535,56.285291,55.550652,56.273186,56.5776368484575
286.51,58.076293,57.551743,57.175143,57.374203,57.268755,56.413066,57.178102,56.291747,56.211854,55.479636,56.198942,56.5047851011527
286.52,58.014961,57.489873,57.100092,57.29431,57.21899,56.331828,57.100899,56.221538,56.139762,55.408351,56.124698,56.4314889080505
286.53,57.954705,57.428003,57.023158,57.215493,57.168418,56.25059,57.024772,56.149177,56.069015,55.336528,56.050454,56.3579278197457
286.54,57.895256,57.366133,56.944879,57.137752,57.117308,56.168814,56.949452,56.074933,55.999344,55.264167,55.97621,56.2840677433255
286.55,57.836614,57.303725,56.865255,57.061087,57.065122,56.086769,56.875477,55.998537,55.931018,55.191268,55.902235,56.2099789334229
286.56,57.778241,57.241317,56.784555,56.986036,57.01186,56.004455,56.802847,55.920527,55.863768,55.117562,55.828529,56.1358230048616
286.57,57.720406,57.178102,56.703048,56.912599,56.957253,55.921872,56.731293,55.840634,55.797594,55.043587,55.755092,56.0615091614257
286.58,57.662302,57.114349,56.621003,56.840507,56.901301,55.83902,56.661353,55.759396,55.732496,54.968805,55.682193,55.9872581399613
286.59,57.604198,57.050058,56.538689,56.770298,56.843466,55.756168,56.592758,55.676813,55.668205,54.893485,55.609832,55.913018995333
286.6,57.545287,56.984691,56.456375,56.701434,56.784286,55.673316,56.525508,55.593692,55.604721,54.817896,55.538278,55.8390996203867
286.61,57.486107,56.918517,56.37433,56.634184,56.722954,55.590195,56.459603,55.509764,55.542313,54.742307,55.468069,55.765332713449
286.62,57.425851,56.851267,56.293092,56.568548,56.660008,55.507612,56.395043,55.425836,55.480712,54.666449,55.398667,55.6921435313371
286.63,57.36425,56.782941,56.21293,56.503988,56.59491,55.425298,56.332097,55.341639,55.419918,54.590591,55.330879,55.6194260837245
286.64,57.301842,56.713539,56.133844,56.440773,56.527929,55.343253,56.270496,55.258249,55.359931,54.51554,55.264436,55.547396761571
286.65,57.23782,56.642792,56.056372,56.378634,56.459065,55.262015,56.21024,55.175666,55.300751,54.440758,55.199607,55.4762066380356
286.66,57.172184,56.571238,55.980783,56.317302,56.388587,55.181584,56.151329,55.09389,55.242378,54.367052,55.136661,55.4059521189639
286.67,57.105203,56.498608,55.907077,56.256777,56.316226,55.102229,56.093763,55.013997,55.184812,54.294153,55.075867,55.3367808127526
286.68,57.036339,56.425171,55.835523,56.196252,56.242251,55.02395,56.037273,54.935449,55.128322,54.222868,55.017225,55.2686798678952
286.69,56.96613,56.350658,55.766121,56.136265,56.166931,54.947016,55.982128,54.859053,55.072639,54.152928,54.960735,55.2018758285497
286.7,56.894307,56.275607,55.699409,56.076278,56.090535,54.871696,55.928328,54.784809,55.017763,54.084871,54.906666,55.136504185243
286.71,56.821408,56.199749,55.635118,56.016291,56.013332,54.798259,55.875335,54.712717,54.964232,54.018697,54.855018,55.0725600831047
286.72,56.746895,56.123891,55.573517,55.956035,55.935591,54.726436,55.823687,54.643584,54.911508,53.954944,54.805791,55.0102804652672
286.73,56.671575,56.047495,55.514337,55.895241,55.857581,54.656765,55.773115,54.576603,54.860129,53.893343,54.758716,54.9495325558934
286.74,56.595448,55.971368,55.457578,55.833909,55.779571,54.589246,55.723619,54.512581,54.809826,53.833894,54.714331,54.890458227386
286.75,56.519052,55.89551,55.40324,55.772308,55.702368,54.524148,55.67493,54.451249,54.760599,53.777404,54.671829,54.8331645863824
286.76,56.442118,55.82019,55.351323,55.710169,55.625703,54.461202,55.627586,54.392338,54.712717,53.723066,54.631479,54.7775782692463
286.77,56.365722,55.745408,55.301827,55.647492,55.550383,54.400677,55.581318,54.336117,54.665911,53.671418,54.593012,54.7237563677475
286.78,56.289326,55.671702,55.254214,55.584546,55.476408,54.342573,55.535857,54.282586,54.62045,53.62246,54.556159,54.671731737971
286.79,56.214275,55.599072,55.208753,55.521062,55.404316,54.28689,55.491472,54.231207,54.576065,53.575654,54.52092,54.6212932544672
286.8,56.140031,55.527787,55.164906,55.457578,55.334376,54.233897,55.448163,54.18198,54.533025,53.531269,54.486488,54.5726645606617
286.81,56.067401,55.458116,55.122673,55.393825,55.266588,54.183056,55.405661,54.134905,54.491061,53.489036,54.453132,54.5255139656343
286.82,55.996385,55.390059,55.081785,55.330341,55.201221,54.134636,55.364235,54.089713,54.450442,53.448686,54.420045,54.4799801952793
286.83,55.92779,55.323885,55.042242,55.267126,55.138544,54.088368,55.323616,54.045866,54.41063,53.410219,54.387227,54.4357429323209
286.84,55.861078,55.259594,55.003775,55.204449,55.078557,54.044252,55.284073,54.003364,54.371625,53.373097,54.35414,54.3928682832428
286.85,55.797056,55.197186,54.966115,55.142579,55.02126,54.002019,55.245068,53.962207,54.333696,53.337051,54.320246,54.3511335301453
286.86,55.735724,55.13693,54.929531,55.081247,54.966384,53.961938,55.20687,53.921857,54.296305,53.302081,54.285545,54.3104058971916
286.87,55.677082,55.078826,54.893216,55.02126,54.914467,53.923202,55.169479,53.882045,54.259452,53.26738,54.249768,54.270546604601
286.88,55.620861,55.022605,54.857708,54.962618,54.864702,53.88608,55.132626,53.842771,54.223137,53.233217,54.212108,54.2314995680368
286.89,55.567599,54.968536,54.822469,54.905052,54.817358,53.850034,55.096042,53.803766,54.186822,53.198785,54.172834,54.192841457849
286.9,55.516489,54.91635,54.787499,54.849369,54.771897,53.815333,55.059727,53.764761,54.150776,53.163815,54.131408,54.1546820954195
286.91,55.4678,54.866047,54.752798,54.795031,54.728319,53.78117,55.023681,53.725756,54.11473,53.128307,54.087561,54.1167369858701
286.92,55.421263,54.817358,54.718097,54.742307,54.685817,53.747814,54.987635,53.686482,54.078146,53.091454,54.041562,54.0787384701643
286.93,55.376071,54.770283,54.683396,54.691197,54.64466,53.714727,54.95132,53.647208,54.041293,53.053525,53.992873,54.0407691618389
286.94,55.332493,54.724553,54.648964,54.64197,54.603772,53.681909,54.914467,53.607396,54.003902,53.013982,53.941494,54.0024507543429
286.95,55.289722,54.680168,54.614263,54.594088,54.563422,53.649091,54.877345,53.567046,53.965973,52.972556,53.887694,53.9638042538957
286.96,55.247489,54.63659,54.579293,54.547551,54.522803,53.615735,54.839147,53.526427,53.926968,52.929247,53.831473,53.9244638053463
286.97,55.204987,54.594088,54.544323,54.502359,54.481646,53.58211,54.800142,53.48527,53.887156,52.883786,53.772831,53.8845550092861
286.98,55.162216,54.552124,54.508815,54.458512,54.439682,53.547947,54.759792,53.443844,53.846268,52.836173,53.712037,53.8438779981899
286.99,55.1181,54.510429,54.473307,54.415472,54.396642,53.512708,54.718097,53.40188,53.804035,52.786408,53.649091,53.8023024699312
