wv_nm,T_227
293.89,22.158752336
293.9,22.14485472
293.91,22.1322987415
293.92,22.121045261
293.93,22.1109589715
293.94,22.1018654265
293.95,22.0936692655
293.96,22.0861536745
293.97,22.079115693
293.98,22.0723515535
293.99,22.0656574885
294,22.05878817
294.01,22.051499884
294.02,22.0435742025
294.03,22.0347935045
294.04,22.0249540225
294.05,22.013851182
294.06,22.0013089225
294.07,21.9872033695
294.08,21.971426923
294.09,21.9538834155
294.1,21.934519047
294.11,21.9133607175
294.12,21.8904214735
294.13,21.8657697755
294.14,21.839500984
294.15,21.811750406
294.16,21.7827087625
294.17,21.752525214
294.18,21.7214442815
294.19,21.689710486
294.2,21.657527595
294.21,21.625180883
294.22,21.5929010175
294.23,21.5609594195
294.24,21.5295606635
294.25,21.49896151
294.26,21.469326587
294.27,21.4408441945
294.28,21.413665914
294.29,21.387886299
294.3,21.36360071
294.31,21.3408507075
294.32,21.3196370985
294.33,21.29990689
294.34,21.2816470355
294.35,21.2647368885
294.36,21.2490289025
294.37,21.2344146705
294.38,21.2206797995
294.39,21.2076628895
294.4,21.1951479335
294.41,21.182932778
294.42,21.1708152695
294.43,21.158552501
294.44,21.1459830725
294.45,21.1328763165
294.46,21.119097733
294.47,21.104457408
294.48,21.088859981
294.49,21.072196238
294.5,21.054384672
294.51,21.035369062
294.52,21.015120894
294.53,20.993692354
294.54,20.9710671675
294.55,20.9473521275
294.56,20.922597806
294.57,20.896936282
294.58,20.8704743485
294.59,20.8433432775
294.6,20.8156890015
294.61,20.787657453
294.62,20.7594222715
294.63,20.7311016825
294.64,20.702857086
294.65,20.6748067075
294.66,20.647111947
294.67,20.6198257975
294.68,20.593055052
294.69,20.566894264
294.7,20.54135648
294.71,20.516497114
294.72,20.4923023125
294.73,20.4687736895
294.74,20.445859059
294.75,20.4235461815
294.76,20.4017160245
294.77,20.3803033555
294.78,20.359242942
294.79,20.338375805
294.8,20.3176236655
294.81,20.296866684
294.82,20.275960542
294.83,20.254813107
294.84,20.2332776395
294.85,20.211262814
294.86,20.188648791
294.87,20.165343438
294.88,20.141240769
294.89,20.116287791
294.9,20.0903907575
294.91,20.0635243825
294.92,20.035607966
294.93,20.0066276545
294.94,19.9765704015
294.95,19.945409307
294.96,19.9131574175
294.97,19.879812312
294.98,19.845414744
294.99,19.809950053
295,19.773497325
295.01,19.736054946
295.02,19.697675102
295.03,19.658410786
295.04,19.618313377
295.05,19.5774228215
295.06,19.5357896915
295.07,19.493494687
295.08,19.450562287
295.09,19.4070731915
295.1,19.363092633
295.11,19.3186744115
295.12,19.2738845665
295.13,19.2288176515
295.14,19.1834997595
295.15,19.138052344
295.16,19.092530012
295.17,19.047028124
295.18,19.00160048
295.19,18.9563701475
295.2,18.911405587
295.21,18.8667891125
295.22,18.822630745
295.23,18.778999752
295.24,18.735991494
295.25,18.6936768525
295.26,18.6521373345
295.27,18.6114430145
295.28,18.571662353
295.29,18.5328654245
295.3,18.495053036
295.31,18.458320548
295.32,18.422655721
295.33,18.3880724085
295.34,18.354583657
295.35,18.3221902735
295.36,18.290837651
295.37,18.260510322
295.38,18.2311805795
295.39,18.2027661095
295.4,18.1752245445
295.41,18.1484988565
295.42,18.1224790245
295.43,18.0971088275
295.44,18.0723312375
295.45,18.048048473
295.46,18.024177413
295.47,18.000674883
295.48,17.977456955
295.49,17.9544812615
295.5,17.9316907745
295.51,17.909030887
295.52,17.8864861315
295.53,17.8640418475
295.54,17.8416572815
295.55,17.8193585265
295.56,17.797132536
295.57,17.775007017
295.58,17.7529827765
295.59,17.7311144215
295.6,17.7093913265
295.61,17.6878672915
295.62,17.666559398
295.63,17.64549616
295.64,17.624692238
295.65,17.60417776
295.66,17.58395434
295.67,17.564023592
295.68,17.54438713
295.69,17.5250335215
295.7,17.50592282
295.71,17.487015886
295.72,17.468299673
295.73,17.449693481
295.74,17.431171217
295.75,17.4126644205
295.76,17.394078538
295.77,17.3753866695
295.78,17.3564934545
295.79,17.337344286
295.8,17.317884557
295.81,17.2980327605
295.82,17.277748143
295.83,17.2569760975
295.84,17.235689724
295.85,17.213848269
295.86,17.1914256395
295.87,17.168436496
295.88,17.1448531315
295.89,17.120704867
295.9,17.0959933165
295.91,17.0707331405
295.92,17.0449936065
295.93,17.018763282
295.94,16.992097581
295.95,16.965039678
295.96,16.9376319405
295.97,16.9099020755
295.98,16.8818932575
295.99,16.853647047
296,16.8251772975
296.01,16.796511716
296.02,16.767691056
296.03,16.738701464
296.04,16.70956984
296.05,16.6803076165
296.06,16.6509131795
296.07,16.621384915
296.08,16.591720402
296.09,16.561931073
296.1,16.5320259395
296.11,16.501989534
296.12,16.471859382
296.13,16.4416583485
296.14,16.411397866
296.15,16.3811285065
296.16,16.3508877955
296.17,16.3207409655
296.18,16.290754056
296.19,16.261005346
296.2,16.2315763425
296.21,16.202586885
296.22,16.17410382
296.23,16.146277115
296.24,16.1191744235
296.25,16.09291962
296.26,16.0676480115
296.27,16.043416626
296.28,16.020349338
296.29,15.998543122
296.3,15.978054199
296.31,15.958940404
296.32,15.9412441045
296.33,15.9249954285
296.34,15.910223697
296.35,15.896876724
296.36,15.884916177
296.37,15.8743029165
296.38,15.8649570495
296.39,15.856797876
296.4,15.8496770425
296.41,15.843486142
296.42,15.8380890605
296.43,15.833322784
296.44,15.8290226845
296.45,15.825025748
296.46,15.8211673465
296.47,15.8172958985
296.48,15.813246776
296.49,15.8088414975
296.5,15.803969235
296.51,15.7984922605
296.52,15.792300553
296.53,15.7852824775
296.54,15.7773964735
296.55,15.76853252
296.56,15.758689003
296.57,15.7478113155
296.58,15.735939404
296.59,15.7230463685
296.6,15.709159916
296.61,15.6943615535
296.62,15.678680602
296.63,15.662185522
296.64,15.6449325345
296.65,15.627019421
296.66,15.6085293025
296.67,15.5895061605
296.68,15.5700469695
296.69,15.550249511
296.7,15.5301308665
296.71,15.509774964
296.72,15.4892111245
296.73,15.4684825225
296.74,15.447619286
296.75,15.426623029
296.76,15.405508412
296.77,15.3842371025
296.78,15.362822954
296.79,15.34122602
296.8,15.3194194005
296.81,15.2973484885
296.82,15.274958677
296.83,15.2522353055
296.84,15.2291099135
296.85,15.2055662265
296.86,15.181535784
296.87,15.1569754115
296.88,15.1318965415
296.89,15.1062828995
296.9,15.080092925
296.91,15.0533641435
296.92,15.026094134
296.93,14.9983358895
296.94,14.9701008425
296.95,14.9414558395
296.96,14.9124799665
296.97,14.8832278305
296.98,14.8538062245
296.99,14.8242697555
297,14.7947268305
297.01,14.765300517
297.02,14.7360584685
297.03,14.7071245595
297.04,14.6785680575
297.05,14.65048513
297.06,14.6229727515
297.07,14.596087143
297.08,14.569898379
297.09,14.54444802
297.1,14.5197531475
297.11,14.4958683685
297.12,14.4727561575
297.13,14.450429561
297.14,14.4288372
297.15,14.4079782675
297.16,14.387732117
297.17,14.368084895
297.18,14.348913534
297.19,14.3301495735
297.2,14.311669946
297.21,14.293377677
297.22,14.275175792
297.23,14.256953463
297.24,14.238599862
297.25,14.220003354
297.26,14.201080011
297.27,14.181745098
297.28,14.161914687
297.29,14.1415447965
297.3,14.120566159
297.31,14.0989478395
297.32,14.076689031
297.33,14.053773459
297.34,14.0302011235
297.35,14.0060242105
297.36,13.981271234
297.37,13.955995187
297.38,13.9302514835
297.39,13.904109391
297.4,13.877665077
297.41,13.8510016625
297.42,13.8241761755
297.43,13.7972855905
297.44,13.770400789
297.45,13.7435918455
297.46,13.716942688
297.47,13.6904834445
297.48,13.664271143
297.49,13.638320444
297.5,13.6126883755
297.51,13.587335798
297.52,13.562276565
297.53,13.5375122905
297.54,13.5129614675
297.55,13.488624096
297.56,13.4644317155
297.57,13.440355005
297.58,13.416299411
297.59,13.392247852
297.6,13.3681049675
297.61,13.343853676
297.62,13.31939781
297.63,13.2947341415
297.64,13.269847203
297.65,13.244667727
297.66,13.2192470925
297.67,13.193571446
297.68,13.1676660735
297.69,13.1415717285
297.7,13.1153821575
297.71,13.089138921
297.72,13.0629381865
297.73,13.036862268
297.74,13.01106194
297.75,12.9856211305
297.76,12.9606506675
297.77,12.9363029395
297.78,12.9126887745
297.79,12.8898937145
297.8,12.868070148
297.81,12.8472889565
297.82,12.827660968
297.83,12.8092171175
297.84,12.792041333
297.85,12.7761621285
297.86,12.7615949715
297.87,12.7483276225
297.88,12.7363331815
297.89,12.7255578485
297.9,12.7159454025
297.91,12.70740129
297.92,12.699786976
297.93,12.693032386
297.94,12.6869582315
297.95,12.681439024
297.96,12.676322375
297.97,12.671427382
297.98,12.6666000425
297.99,12.6616749215
298,12.656484163
298.01,12.650887618
298.02,12.6447190445
298.03,12.637852147
298.04,12.6301752905
298.05,12.6215360865
298.06,12.6118913605
298.07,12.6011302845
298.08,12.5891974445
298.09,12.5760635195
298.1,12.5617024165
298.11,12.5460864285
298.12,12.529257116
298.13,12.511242186
298.14,12.4920701525
298.15,12.471811897
298.16,12.4505228335
298.17,12.4283015505
298.18,12.4052458295
298.19,12.381453452
298.2,12.3570499065
298.21,12.3321329745
298.22,12.306815905
298.23,12.2812502795
298.24,12.25552164
298.25,12.2297954215
298.26,12.204156359
298.27,12.178756841
298.28,12.1536799885
298.29,12.1290382435
298.3,12.1049277735
298.31,12.081445553
298.32,12.058674703
298.33,12.0366983445
298.34,12.0155441845
298.35,11.9953075835
298.36,11.9759893485
298.37,11.957657133
298.38,11.94028323
298.39,11.923908393
298.4,11.908504108
298.41,11.894041861
298.42,11.880520845
298.43,11.8678709855
298.44,11.8560629615
298.45,11.8450266985
298.46,11.8347059755
298.47,11.8250168645
298.48,11.8158754375
298.49,11.807210813
298.5,11.7989260165
298.51,11.790936313
298.52,11.783171628
298.53,11.7755480335
298.54,11.767969362
298.55,11.760363925
298.56,11.7526779225
298.57,11.744840473
298.58,11.7367969695
298.59,11.728519705
298.6,11.719967926
298.61,11.711100879
298.62,11.701946271
298.63,11.6924641555
298.64,11.6826830465
298.65,11.6725923185
298.66,11.662233532
298.67,11.651636815
298.68,11.6408314885
298.69,11.6298484875
298.7,11.6187301795
298.71,11.607520546
298.72,11.596250522
298.73,11.5849763285
298.74,11.57374114
298.75,11.5625212845
298.76,11.5514129295
298.77,11.5403777425
298.78,11.529484184
298.79,11.5186662145
298.8,11.507978441
298.81,11.4973931565
298.82,11.4868696075
298.83,11.476406987
298.84,11.465949881
298.85,11.455455922
298.86,11.444894982
298.87,11.4341977935
298.88,11.4233073285
298.89,11.4121527055
298.9,11.4007046035
298.91,11.3888774805
298.92,11.376602069
298.93,11.3638335805
298.94,11.350515794
298.95,11.336551735
298.96,11.321952029
298.97,11.3066205085
298.98,11.2905286595
298.99,11.273647968
299,11.2559368735
299.01,11.237395376
299.02,11.217983529
299.03,11.197714379
299.04,11.176588733
299.05,11.154608205
299.06,11.1317874555
299.07,11.1081558055
299.08,11.0837548155
299.09,11.0586138065
299.1,11.0327898065
299.11,11.006352083
299.12,10.9793707105
299.13,10.95190191
299.14,10.9240288025
299.15,10.8958483625
299.16,10.867444518
299.17,10.8389395295
299.18,10.810416518
299.19,10.7819863115
299.2,10.753757317
299.21,10.725825702
299.22,10.6983275805
299.23,10.6713452665
299.24,10.644987167
299.25,10.6193494495
299.26,10.594512007
299.27,10.5705302535
299.28,10.547511789
299.29,10.5254843205
299.3,10.504500841
299.31,10.4845613505
299.32,10.465665042
299.33,10.447851862
299.34,10.43105335
299.35,10.4152279455
299.36,10.400307188
299.37,10.3862348565
299.38,10.3729155905
299.39,10.3602532225
299.4,10.348096978
299.41,10.336363736
299.42,10.3248896755
299.43,10.3135916755
299.44,10.302278208
299.45,10.290866152
299.46,10.279204733
299.47,10.2671969765
299.48,10.254719815
299.49,10.2417170275
299.5,10.2280916395
299.51,10.2138028975
299.52,10.198807627
299.53,10.1830919745
299.54,10.1666689865
299.55,10.149563949
299.56,10.131858369
299.57,10.1135799535
299.58,10.094823256
299.59,10.0756966835
299.6,10.05633635
299.61,10.0368253765
299.62,10.017326777
299.63,9.9979766655
299.64,9.9788997235
299.65,9.9602182115
299.66,9.9420698575
299.67,9.9245638755
299.68,9.9077833865
299.69,9.891851458
299.7,9.8768096505
299.71,9.8626734315
299.72,9.849524308
299.73,9.837336187
299.74,9.8261090685
299.75,9.815776106
299.76,9.8062826925
299.77,9.797547321
299.78,9.789502338
299.79,9.7820108225
299.8,9.774977414
299.81,9.768252952
299.82,9.761714369
299.83,9.755225551
299.84,9.7486626235
299.85,9.741904133
299.86,9.734827012
299.87,9.7273228535
299.88,9.7193093435
299.89,9.710705782
299.9,9.701458369
299.91,9.691526351
299.92,9.680884442
299.93,9.6695464955
299.94,9.657500272
299.95,9.6448288925
299.96,9.6315478245
299.97,9.6177263355
299.98,9.6034614
299.99,9.588836139
300,9.573947527
300.01,9.558879492
300.02,9.543768955
300.03,9.5286851835
300.04,9.5137650985
300.05,9.499064921
300.06,9.4847061045
300.07,9.47074487
300.08,9.4572350175
300.09,9.4442442005
300.1,9.4318123655
300.11,9.419952559
300.12,9.408690067
300.13,9.3979963755
300.14,9.387856017
300.15,9.3782673775
300.16,9.369146529
300.17,9.360450297
300.18,9.3521493605
300.19,9.344145938
300.2,9.336369955
300.21,9.328751337
300.22,9.3212200095
300.23,9.3136928515
300.24,9.3061274955
300.25,9.2984139205
300.26,9.2905244195
300.27,9.282389725
300.28,9.2739959835
300.29,9.2652763485
300.3,9.2562169665
300.31,9.246804791
300.32,9.2370275825
300.33,9.2268731015
300.34,9.216396762
300.35,9.2055863245
300.36,9.194471917
300.37,9.1830951
300.38,9.1714860015
300.39,9.1596992285
300.4,9.1477518625
300.41,9.1356993175
300.42,9.1235970075
300.43,9.1114742535
300.44,9.0993864695
300.45,9.0873613625
300.46,9.075413593
300.47,9.0636116215
300.48,9.051929355
300.49,9.0404197865
300.5,9.0290698695
300.51,9.0178934575
300.52,9.0068620365
300.53,8.995988653
300.54,8.9852456
300.55,8.9746051705
300.56,8.9640388505
300.57,8.953518933
300.58,8.9430038575
300.59,8.9324512565
300.6,8.9217934765
300.61,8.9110558035
300.62,8.900116784
300.63,8.8889878505
300.64,8.8776021565
300.65,8.865931995
300.66,8.8539358055
300.67,8.8415736415
300.68,8.8288308425
300.69,8.815694362
300.7,8.802138107
300.71,8.7881343705
300.72,8.773697006
300.73,8.7588268205
300.74,8.7435099605
300.75,8.727774133
300.76,8.7116323845
300.77,8.6950993755
300.78,8.6781881525
300.79,8.6609264225
300.8,8.643354132
300.81,8.6254851345
300.82,8.6073601835
300.83,8.589005372
300.84,8.5704476
300.85,8.551727621
300.86,8.5328576745
300.87,8.5138654675
300.88,8.4947901395
300.89,8.4756316905
300.9,8.456430067
300.91,8.4371983155
300.92,8.4179502895
300.93,8.398684375
300.94,8.3794413255
300.95,8.360221948
300.96,8.341011582
300.97,8.3218648345
300.98,8.3027539985
300.99,8.2837206345
301,8.264751696
301.01,8.245874083
301.02,8.227101649
301.03,8.208462908
301.04,8.189957053
301.05,8.171612598
301.06,8.153458057
301.07,8.1355056695
301.08,8.1177847565
301.09,8.100349118
301.1,8.083172661
301.11,8.0663368925
301.12,8.049828766
301.13,8.033662135
301.14,8.017904653
301.15,8.00252942
301.16,7.987590236
301.17,7.9730471545
301.18,7.958940122
301.19,7.945282185
301.2,7.9320195435
301.21,7.919164437
301.22,7.9067168655
301.23,7.8946352685
301.24,7.882892746
301.25,7.871460784
301.26,7.8603124825
301.27,7.8494193275
301.28,7.838727519
301.29,7.8281963035
301.3,7.817797167
301.31,7.8075032095
301.32,7.797259824
301.33,7.787053964
301.34,7.776844069
301.35,7.7666170925
301.36,7.756359988
301.37,7.746058902
301.38,7.7357138345
301.39,7.7253524925
301.4,7.714947976
301.41,7.7045410385
301.42,7.694132487
301.43,7.6837761215
301.44,7.673499649
301.45,7.6633307765
301.46,7.653296404
301.47,7.6434503315
301.48,7.633847973
301.49,7.6244885215
301.5,7.615425777
301.51,7.6067013
301.52,7.5983411835
301.53,7.5903454275
301.54,7.582740932
301.55,7.5755399365
301.56,7.568744055
301.57,7.5623508665
301.58,7.5563473245
301.59,7.5507195755
301.6,7.545426866
301.61,7.540468389
301.62,7.535776491
301.63,7.531323465
301.64,7.5270962645
301.65,7.5230133825
301.66,7.5190348725
301.67,7.5151330275
301.68,7.5112540475
301.69,7.5073710325
301.7,7.503417943
301.71,7.4993801185
301.72,7.495205373
301.73,7.490906753
301.74,7.486418219
301.75,7.4817528175
301.76,7.476871409
301.77,7.4718017005
301.78,7.4665029385
301.79,7.461003637
301.8,7.455303796
301.81,7.4494042225
301.82,7.443317963
301.83,7.4370458245
301.84,7.4306285605
301.85,7.4240523175
301.86,7.417330949
301.87,7.4105044015
301.88,7.403545775
301.89,7.396495823
301.9,7.389339885
301.91,7.382104861
301.92,7.3747768975
301.93,7.3673828945
301.94,7.359895145
301.95,7.352340549
301.96,7.344704446
301.97,7.3370006895
301.98,7.3292292795
301.99,7.3213494625
302,7.313401185
302.01,7.305385254
302.02,7.297287009
302.03,7.289108064
302.04,7.2808622725
302.05,7.2725488275
302.06,7.264168536
302.07,7.2557352515
302.08,7.2472636345
302.09,7.2387406385
302.1,7.2301931635
302.11,7.22160897
302.12,7.213014958
302.13,7.204424981
302.14,7.1957990925
302.15,7.1871918995
302.16,7.1785626485
302.17,7.1699390465
302.18,7.1612933865
302.19,7.152639522
302.2,7.143949746
302.21,7.1352240585
302.22,7.126448606
302.23,7.1175956815
302.24,7.1086245315
302.25,7.0995751025
302.26,7.0903650805
302.27,7.081008319
302.28,7.0714624505
302.29,7.061728282
302.3,7.0517495925
302.31,7.041554089
302.32,7.031099404
302.33,7.0203594445
302.34,7.00934645
302.35,6.998046567
302.36,6.986446749
302.37,6.9745600425
302.38,6.962372594
302.39,6.949898257
302.4,6.937151692
302.41,6.924131285
302.42,6.91086555
302.43,6.897354487
302.44,6.8836396565
302.45,6.869707205
302.46,6.8556117395
302.47,6.8413410205
302.48,6.8269349945
302.49,6.8124221755
302.5,6.79778871
302.51,6.783089205
302.52,6.768337514
302.53,6.753534444
302.54,6.738679188
302.55,6.72382716
302.56,6.7089636995
302.57,6.6941165135
302.58,6.6792717485
302.59,6.664469351
302.6,6.6496970815
302.61,6.634980226
302.62,6.620305738
302.63,6.605713564
302.64,6.591175997
302.65,6.576719937
302.66,6.562372284
302.67,6.548104524
302.68,6.5339582175
302.69,6.519917897
302.7,6.5060112695
302.71,6.4922236745
302.72,6.478582819
302.73,6.4651001355
302.74,6.4517633845
302.75,6.4385856125
302.76,6.425552159
302.77,6.412690731
302.78,6.4000005215
302.79,6.3874554375
302.8,6.375054672
302.81,6.362799032
302.82,6.3506877105
302.83,6.3386946145
302.84,6.326819744
302.85,6.315036199
302.86,6.3033439795
302.87,6.2917169925
302.88,6.280155238
